code,dept,dept_url,desc,name,url
CMSE11304,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This is a compulsory course for the MSc in Entrepreneurship and Innovation. It is intended to provide students with a deep understanding of issues associated with the financing of entrepreneurial activities, and the financial assessment of the performance of new ventures. First, we will analyse principles of corporate finance, valuation, and negotiation, with an eye toward developing the tools and concepts of entrepreneurial financial management.  Second, we will use examples on firms at different stages of development to illustrate how these tools and concepts may be applied in practice         Aims, Nature, Context   The capital market for financing such entrepreneurs and private equity investing more generally differs fundamentally from capital markets considered in standard corporate finance: First, start-ups are young, mostly unprofitable companies, with short operating histories and little capital.  Young firms face exceptionally high degrees of uncertainty, constraining financing and creating difficult decisions about financial contracting, keeping in mind that today's financial decisions may have implications for future opportunities and choices.  Second, available capital markets for privately held companies are predominantly deal markets where terms and valuations are negotiated on a case-by-case basis, where investors can add value or are actively involved with the companies they finance.     Throughout the course, we emphasis financial opportunities and decisions of entrepreneurs and private equity investors investing in these entrepreneurs. The programme is broadly structured into five parts. The first modules covered the basic ideas, tools and techniques which, once mastered, will greatly facilitate work throughout the remaining modules and group project. We then go on to consider financial forecasting and assessment of ongoing operation, distinct sources of finance, valuation of entrepreneurial companies and finally possible exit routes.        ",Entrepreneurial Finance,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11304.htm
CMSE11492,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The energy industries feature a complex mix of regulation and market-driven incentives. Deregulation initiatives, environmental regulations introduced to reduce greenhouse gases and innovations in renewable energies are disrupting what used to be a conservative industry.   Drawing on the tools of economics and finance discussed in the first semester, the course aims to provide students with an understanding of the issues that these changes have raised in energy markets and the newly emerging environmental markets. Students will come away from the course with an in-depth understanding of the functioning of energy and environmental markets, and the skills to assess the impact of regulation on these markets.            The course provides an overview of the design of electricity systems and markets: from natural monopolies, to the regulation of energy markets, to the liberalisation of energy markets and the emergence of various energy-related products.  The course then explores the effect of the integration of renewable energy sources and the future of energy markets. The course provides the basic theoretical knowledge necessary for the understanding of the rationale behind newly created environmental markets like carbon allowances, renewable energy certificates and payment for ecosystems.   The course also involves a number of guest lectures to discuss the practice of energy and environmental markets. Guest lectures are arranged each year to provide up-to-date content, and may include organisations such as Wood Mackenzie, EEX, ICIS Nord Pool, REF-E, or Vivid Economics.  The course complements the Energy Finance and Policy course in the Finance MSc, covering aspects like energy and environmental products. The course also complements the Climate Policy and Sustainable Finance courses in the Carbon Finance MSc, examining the impact of environmental and market regulation on the energy industry.   Outline Content:  1.Energy production and energy sources-  the macro trends 2.The design of electricity systems and markets 3.The future of energy markets - renewable integrations and environmental challenges  4.The design of environmental markets  5.The case of carbon markets - from theory to practice  6.International carbon markets, modelling carbon prices and market behaviour 7.Centralised energy and environmental exchanges and related products  Student Learning Experience:  The course includes a number of guest speakers, either in person or via Skype for overseas speakers. This provides useful real-world insights alongside the more theoretical aspects of the course.  The course will be taught through weekly lectures and will generally include a group exercise or other interactive discussion component.         ",Energy and Environmental Markets,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11492.htm
CMSE11484,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The energy finance course aims to integrate conventional finance with energy finance. The course will provide a basis for understanding the links between conventional corporate finance and energy and carbon finance. The course will provide students essential skills for project cash flow assessment.         The course will draw on both theoretical and applied concepts in delivering lectures on all topics. Lectures will also be delivered by experienced practitioners, with knowledge of structured and energy finance. In addition to introducing students to the wider literature on energy finance and policy related to energy, recent publications and case studies will be used to ensure that students will come away from the course with specific skills in the evaluation of risks and opportunities associated with financing energy projects.  Outline content  Introduction to the course and overview of the UK's current energy value chain and key aspects of the institutional framework Investment uncertainty and market redesign for low carbon investment Networks: Distribution & transmission regulation Retail markets and smart energy New energy business models and the Political Economy of Sustainable Energy & Finance Field trips to energy installations in the UK Project Finance and Levelised Cost of Electricity Energy Risk Management Stochastic Modelling of Energy Projects in Excel Experience Curve and Technology Learning in the Green Economy Managing CO2 Issues and CCS Projects  Student Learning Experience Formal teaching occurs in lectures, tutorials, computer lab sessions and field trips. Much of the learning will be the result of students¿ own reading and reflection, and preparation for coursework. A high level of student participation is expected, through discussion in class and working in groups. Scholarly endeavor is fundamentally about building on the discoveries and insights of others, and we hope that team co-operation will enrich all students. There will be time for questions and discussion in class as well as practice for cash flow and stochastic modelling in computer labs.         ",Energy Finance and Policy,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11484.htm
CMSE11178,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"Knowledge of employment law and the legal context in which employers, employees and trade unions operate is increasingly important for human resource professionals.  The course will cover both the role of the common law in employer-employee relations, the existing (and expanding) statutory framework; the way in which relative standards of behaviour (for example, reasonableness or fairness) are interpreted and acted upon by tribunals and organisations; critiques of law and practice in this area; how employers, employees and their representatives have positioned themselves in relation to existing and proposed developments in employment law; and the role of the law in contributing positively to the management of organisations. The course includes a summary of the key areas which are relevant in practice, with in-depth consideration through case studies of topical issues.         The course aims to equip students with the knowledge, understanding and skills required to brief organisations of the consequences of current and future developments in employment law, and to give up-to-date, timely and accurate advice regarding the practical application of legal principles at work. This course will equip human resource professionals to anticipate legal problems associated with organisational decisions and to play a leading role in effective handling of disputes in the workplace and in leading an organisation's response when a formal legal claim is contemplated or pursued. This course will encourage students to think critically about the way in which the law both constrains and facilitates relationships between parties within work organisations, and its relationship to effective organisational functioning. Consideration will be given to the implications of the relevant law and legal developments for the role of the human resource professionals.        ",Employment Law,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11178.htm
CMSE11509,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This course covers a range of empirical studies of financial markets. The primary emphasis is on the asset pricing literature. The topics in this area include time-series return predictability, cross-sectional market anomalies, tests of single- and multi-factor risk-return models, consumption-based asset pricing. Other related areas, such as fund performance evaluation will be discussed as well.   The course covers several methodological aspects in empirical asset pricing such as the concept of stochastic discount factor (SDF), GMM-based estimation of parameters of asset pricing models, and modern mean-variance efficiency bounds. Most of asset pricing tests will be performed in both unconditional and conditional settings.         The course is anticipated to run over the the summer period following the following outline:  - Introduction session - Generalized Method of Moments - Hansen-Jagannathan Bounds and Distance - Time-Series Dynamics of Asset Returns - Tests of CAPM - Cross-Sectional Return Anomalies - Tests of APT - Tests of Consumption CAPMs, session 1 - Tests of Consumption CAPMs, session 2 - Fund Performance Evaluation         ",Empirical Asset Pricing,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11509.htm
CMSE11464,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The rise of emerging market multinational corporations (EMNCs) such as those from China, India, Russia and Brazil, is considered as 'the most notable dynamic in international business in the last few years' (Kostova, Marano, & Tallman, 2016, p. 182). UNCTAD data indicates that the share of EMNCs in the world's outward foreign direct investment has witnessed dramatic increase in recent years, from 0.35% in 1970, to 5.05% in 2000, and over 35% in recent years. Extant research generally points to the fact that EMNCs behave differently from those from advanced markets such as US and Germany; as such, studying HRM in EMNCs provides a unique opportunity for us to reflect on exiting theories in the area of international human resource management and international management in general, which are largely based on analysis of advanced market MNCs. This course is designed to provide students with alternative perspectives and empirical evidence to understand this relatively new but important phenomenon in today's business world.         The course examines how emerging market multinational corporations (EMNCs e.g. firms from Brazil, Russia, India, China) deal with human resource management issues in the process of internationalisation. An institutional perspective will be adopted to analyse how the home country (i.e. where they come from) and host country (e.g. where they operate) institutions lead to some unique challenges faced by this particular type of MNCs.   A wide range of topics are covered, including how emerging market MNCs are different from advanced market MNCs (e.g. firms from US and UK) in their approach to managing people, how they construct organisational identities to gain and maintain legitimacy in the West, and how they deal with the dilemma of centralisation and localisation issue.   The course explores the implications of the rise of emerging market MNCs, and prepares students to become HR professionals, consultants, and business managers with specialist knowledge in HRM within the context of emerging market MNCs.   Outline Content  Emerging market MNCs vs. advanced market MNCs Home and host country effects: comparative institutional analysis  Organisational Legitimacy  Organisational Identity Organisational control  Recruitment and retention  Localisation and team dynamics  The politics of knowledge transfer CSR in emerging market MNCs   Student Learning Experience The course is delivered in the form of lectures. Case study examples are frequently used to facilitate interactive discussions in the class. Students are expected to actively participate in the class activities, and share their views and experiences on various issues. The emphasis throughout the course is on encouraging students to apply theories and ideas to real-world issues, and make recommendations to policy and practice.           ",Emerging Market MNCs: Internationalisation and HRM,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11464.htm
CMSE11240,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This course provides a basis for the analysis of the economic roles and interactions of the stakeholders of a firm, and so it is an essential aid to the development of strategy and a guide to tactics.           This course considers the use of economics to help managers make decisions with regard to: cost and demand, pricing including optimal mark-ups and price discrimination; product differentiation or cost based strategies; strategy in relation to rival firms; the make or buy decision and vertical integration; diversification and the implications of mergers, and the sustainability of profits. There will be an emphasis on the problems created by lack of information and how this affects contracts and hence control of suppliers or distributors (and their management). The emphasis on the motivational analysis of each party is one way of looking at many of the problems of strategy, marketing, and public policy. The course is therefore of particular relevance to those who need to understand the workings of market competition. This would include those giving advice as consultants, investment bankers or at senior management levels.   Syllabus: Basic Principles  Firm Boundaries  Competitive Advantage  Strategic Behaviour  Compensation Schemes Innovation and Entrepreneurship   Student Learning Experience: The course uses a mix of lectures and case studies, together with classroom simulations and exercises.  Lectures are designed to be interactive and to promote autonomous learning.        ",Economics of Strategy (MBA),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11240.htm
CMSE11414,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The objectives of the course are to give students both knowledge and understanding of selected key concepts in business economics and management science and the knowledge to understand when these concepts may be useful to make decisions. The basic skills to implement these techniques will also be developed. The first part of this course places special focus on the factors that influence the firms' economic environment, which, in turn, determines the level, growth and sustainability of profits. These include consumer demand, technology and costs, competition, entry, pricing strategies, and government regulations. The second part of this course focuses on the science behind decision-making, covering a wide range of quantitative methods typically employed to that end, such as forecasting and optimisation, and data visualization.         The Economics part of the course comprises the following topics:   1) Quantitative Demand Analysis (drivers of demand and the econometric estimation of demand functions).   2) Productivity and Efficiency Analysis (Economies of Scale and Data Envelopment Analysis)   3) Market Structure, Conduct and Performance (The functioning of the market and the SCP Paradigm)   4) Pricing with Market Power (Price Discrimination and Versioning)   5) Network Economics      The Business Analytics part of the course comprises the following topics   6) Forecasting and Optimization (Time-series analysis and Linear Programming)   7) Decision Analysis (Single and multi-criteria methods, Location Analysis)   8) Data Visualization   9) Introduction to Data Mining (Clustering)      Student Learning Experience:   The weekly lectures will explore core concepts while the tutorials focus on the practical applications. Real-life examples will be discussed in class.        ",Economics and Business Analytics,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11414.htm
CMSE11317,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This course provides economic insights and analytical tools for better understanding of money and banking with a special emphasis on economic agents' strategic interactions. Based on various economic models, a broad range of practical applications and policy implications in the area of banking and financial system will be discussed.         During the last couple of decades, the financial system has been drastically changed. In highly competitive environments banking services have been diversified and the boundary between traditional banks and other financial institutions has been blurred. Various new financial instruments have been developed for risk management and banks' business has become more complex and opaque. After the systemic financial crisis in 2008 and 2009, deregulation of banking and reintroduction of firewalls among financial institutions are required and the financial system become more complicated, but the threat of financial crisis still exists.  In such changing environments, for the students as prospective managers particularly in banking and financial sector, it is imperative to foster their analytical ability to understand the foundations of financial system. To analyse the underlying forces behind the changes and cope effectively with them, economic agents' interactions should be taken into account particularly in which each agent has different pieces of information and makes a decision strategically.  The main objectives of the course are to: 1. Introduce quantitative framework to understand the foundations of financial system; 2. Provide rigour analytical models to investigate economic agents' strategic interactions in financial system; 3. Help students to apply theoretical economic models into practical situations and to draw meaningful policy implications.        ",Economic Analysis of Money and Banking,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11317.htm
CMSE11315,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This course covers cross section and panel data techniques. Its main objective is to equip students with quantitative skills commonly needed at financial institutions and in empirical analyses used in MSc dissertations. The methods studied are illustrated with examples of their applications in banking.         This course provides foundation knowledge that is required to:   1. give students a broad understanding of a variety of research questions and methodology used in empirical analyses in banking;   2. provide complementary information that is needed for students to benefit the most from courses taken on the MSc in Banking and Risk, and    3. equip students with practical skills to undertake dissertations, company sponsored projects, quantitative assignments and tasks at financial institutions.   In general, four types of models are taught: basic linear model, linear models accounting for endogeneity, panel data and models with limited dependent variables.        ",Econometrics Applications in Banking,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11315.htm
CMSE11483,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"This course focuses on internationalisation of small and medium-sized enterprises (SMEs). It provides a hands-on opportunity for students to engage with real business clients and help them reaching out globally to emerging markets. At the same time, the course is designed for students to learn business through dealing with SME business clients, and to learn the challenges/opportunities faced by them to expand businesses to different social and material contexts.  During the ten week period, students work in groups to carry out the research, i.e.collecting and analysing data, identifying opportunities, in particular the values of the products/services of the clients and potential niches in the target market, acquiring the abilities and skills to become an IBEM (International Business and Emerging Markets) specialist.         Regular teaching and learning consist of three components: - briefing and interactive sessions in whole class, - learning clinics, and  - individual group tutorials.  Students are asked to pay attention to the experiential oriented learning from this course - Doing International Business Projects with Emerging Markets. An abductive/inductive approach and learning through critical reflection are the key while conducting one particular business project, dealing with one client and working in a pre-assigned team. The challenge is to learn  useful skills and toolkits that one would need to work in international business and emerging markets.  During the entire process the doing and learning activities will be assisted by the course support team (including the course organiser, teaching assistants, course administrator, student development manager) and the external industrial supporting team.        ",Doing International Business Projects with Emerging Markets,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11483.htm
CMSE11288,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of international human resource management It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined timeframe, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation - MSc International Human Resource Management,http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11288.htm
CMSE11025,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of management. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined timeframe, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc in Management),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11025.htm
CMSE11348,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of Business Analytics. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined timeframe, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc in Business Analytics),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11348.htm
CMSE11003,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,The student will conduct a piece of original research over a period of approximately four months and write a thesis. Various types of dissertation are acceptable. A dissertation may be a critical review of literature or a piece of empirical research or both.   Examples of the aims of the dissertation are:  - to give the student the opportunity to practise and gain confidence in the use of skills which s/he has acquired in the preceding courses;  - to complete some preparatory work for his/her doctoral thesis;  - to enable the student to evaluate or try out a methodology which might be used in a future piece of research.         Not entered    ,Dissertation (MSc by Research (Management) Mode C),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11003.htm
CMSE11137,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of marketing. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Marketing),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11137.htm
CMSE11138,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of marketing and business analysis. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Marketing and Business Analysis),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11138.htm
CMSE11171,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of human resource management. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined timeframe, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Human Resource Management),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11171.htm
CMSE11411,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of a finance, technology and policy related topic, through the completion of a piece of individual research.         The dissertation requires the student to conduct a piece of original research over the summer block on a finance, technology and policy related topic.  It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ","Dissertation (MSc Finance, Technology and Policy)",http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11411.htm
CMSE11377,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2/2b. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of finance. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Finance),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11377.htm
CMSE11156,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the dissertation requires the student to develop a deep level of analysis and understanding of a topic related to carbon finance through the completion of a piece of individual research.          The dissertation aims to make an in-depth study of a topic in which the student is particularly interested, within the field of carbon finance. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Carbon Finance),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11156.htm
CMSE11181,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.         The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of banking and risk. It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research. Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection. Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).        ",Dissertation (MSc Banking and Risk),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11181.htm
CMSE11058,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,"The Business School MSc Dissertation is undertaken in the spring and summer period following Semester 2. Undertaking the Dissertation requires the student to develop a deep level of analysis and understanding of the theory and processes of organisations and the business environment through the completion of a piece of individual research.           The Dissertation aims to make a study in depth of a topic in which the student is particularly interested in within the field of accounting and finance.  It allows the student to gain experience of planning, designing, executing and reporting a significant piece of individual research.  Experience is also gained in the processes involved in research, such as obtaining information from people, securing their co-operation, analysing and evaluating data, framing recommendations, and other methods of field study and data collection.  Students learn how to communicate complex ideas and information in a coherent and structured manner.  Student Learning Experience  The Dissertation provides the opportunity for students to engage in a research project and, in particular, the ability to study a specific topic and question, identify the issues and how they may be researched, collect and validate appropriate data, organise and discuss the findings, their reliability and validity and present results in a logical and clear manner.  The Dissertation integrates elements from the course of study and requires students to identify and define a research topic, conduct the research and write it up in a Dissertation format. This is all within a predetermined time frame, which from start to finish lasts approximately 3 months (May/June through August for 12-month students).         ",Dissertation (MSc Accounting and Finance),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11058.htm
CMSE11307,Common Courses (Management School and Economics),http://www.drps.ed.ac.uk/20-21/dpt/cx_sb_cmse.htm,The Dissertation is a core component of the MSc in Entrepreneurship and Innovation.         The dissertation requires the student to conduct a piece of original research over the summer block on an entrepreneurship/innovation related topic.        ,Dissertation (Entrepreneurship and Innovation),http://www.drps.ed.ac.uk/20-21/dpt/cxcmse11307.htm
